num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status_type
0.012314225,0.000666984,0,0.012101911,0.00152207,0,0,0,0,photo
0.012101911,0.000333492,0,0.012101911,0,0,0,0,0,photo
0.012951168,0.000238209,0,0.012101911,0.00456621,0.003597122,0,0,0,photo
0.012314225,0.000238209,0.020443925,0.012101911,0.00152207,0,0,0,0,photo
0.012314225,0.000238209,0.020443925,0.012101911,0.00152207,0,0,0,0,photo
0.012101911,0.000142925,0.000292056,0.012101911,0,0,0,0,0,photo
0.012526539,0.000571701,0.000292056,0.012101911,0.00152207,0.003597122,0,0,0,photo
0.012101911,0.000142925,0.000292056,0.012101911,0,0,0,0,0,photo
0.012526539,0.000571701,0.000292056,0.012101911,0.00152207,0.003597122,0,0,0,photo
0.012951168,9.53E-05,0,0.012101911,0.00456621,0.003597122,0,0,0,photo
0.012526539,0.001000476,0,0.012101911,0.00152207,0.003597122,0,0,0,photo
0.012101911,4.76E-05,0.000292056,0.012101911,0,0,0,0,0,photo
0.012526539,4.76E-05,0.000292056,0.012101911,0.00152207,0.003597122,0,0,0,photo
0.012526539,0,0,0.012101911,0,0.007194245,0,0,0,status
0.012526539,0,0,0.012101911,0,0.007194245,0,0,0,status
0.012526539,0,0,0.012101911,0,0.007194245,0,0,0,status
0.012101911,0,0.004964953,0.012101911,0,0,0,0,0,video
0.013163482,0.004859457,0.022196262,0.012101911,0.00304414,0,0.01910828,0,0,video
0.01358811,0.005097666,0.011390187,0.012101911,0.01065449,0,0,0,0,video
0.012101911,4.76E-05,0.004088785,0.012101911,0,0,0,0,0,video
0.01358811,0.004764173,0.019859813,0.012101911,0.01065449,0,0,0,0,video
0.014225053,0.013149119,0.009929907,0.012101911,0.01065449,0,0.01910828,0,0,video
0.014225053,0.013149119,0.009929907,0.012101911,0.01065449,0,0.01910828,0,0,video
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.012526539,0.000142925,0,0.012314225,0,0.003597122,0,0,0,link
0.013163482,0.000142925,0,0.012314225,0.00608828,0,0,0,0,photo
0.012314225,0,0,0.012314225,0,0,0,0,0,photo
0.012526539,0.000666984,0,0.012314225,0.00152207,0,0,0,0,photo
0.012314225,0,0,0.012314225,0,0,0,0,0,photo
0.012526539,0.000666984,0,0.012314225,0.00152207,0,0,0,0,photo
0.012951168,0.000524059,0,0.012314225,0.00152207,0.007194245,0,0,0,photo
0.012951168,0.000524059,0,0.012314225,0.00152207,0.007194245,0,0,0,photo
0.012738854,4.76E-05,0,0.012314225,0.00152207,0.003597122,0,0,0,photo
0.012738854,0.000381134,0.001168224,0.012314225,0.00304414,0,0,0,0,status
0.012314225,0.00028585,0,0.012314225,0,0,0,0,0,status
0.013375796,0.000238209,0,0.012314225,0,0,0.012738854,0.039215686,0.032258065,status
0.012738854,0.000381134,0.001168224,0.012314225,0.00304414,0,0,0,0,status
0.012314225,0.000476417,0,0.012314225,0,0,0,0,0,status
0.012738854,0.000381134,0.001168224,0.012314225,0.00304414,0,0,0,0,status
0.013375796,0.000238209,0,0.012314225,0,0,0.012738854,0.039215686,0.032258065,status
0.012314225,0.000476417,0,0.012314225,0,0,0,0,0,status
0.013375796,0.000238209,0,0.012314225,0,0,0.012738854,0.039215686,0.032258065,status
0.012314225,0.000190567,0.000876168,0.012314225,0,0,0,0,0,video
0.012314225,0,0.004088785,0.012314225,0,0,0,0,0,video
0.012314225,0,0.005549065,0.012314225,0,0,0,0,0,video
0.012314225,9.53E-05,0,0.012314225,0,0,0,0,0,video
0.015923567,0.001333969,0,0.012314225,0.02435312,0.003597122,0,0,0,video
0.015923567,0.001333969,0,0.012314225,0.02435312,0.003597122,0,0,0,video
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012526539,0.00028585,0.00146028,0.012526539,0,0,0,0,0,link
0.012738854,0.000333492,0,0.012526539,0.00152207,0,0,0,0,photo
0.01358811,0.000238209,0.000292056,0.012526539,0.00761035,0,0,0,0,photo
0.012738854,4.76E-05,0,0.012526539,0,0.003597122,0,0,0,photo
0.012738854,0,0.000292056,0.012526539,0.00152207,0,0,0,0,photo
0.012738854,4.76E-05,0,0.012526539,0,0.003597122,0,0,0,photo
0.012738854,0,0.000292056,0.012526539,0.00152207,0,0,0,0,photo
0.012951168,0.000333492,0,0.012526539,0.00304414,0,0,0,0,photo
0.012526539,0,0,0.012526539,0,0,0,0,0,photo
0.013163482,0.000381134,0.000292056,0.012526539,0.00304414,0.003597122,0,0,0,photo
0.012951168,0.00028585,0,0.012526539,0.00304414,0,0,0,0,photo
0.012951168,0.000666984,0,0.012526539,0.00152207,0.003597122,0,0,0,photo
0.013163482,0.000142925,0,0.012526539,0.00304414,0.003597122,0,0,0,status
0.012738854,0.000142925,0,0.012526539,0.00152207,0,0,0,0,status
0.013163482,0.000142925,0,0.012526539,0.00304414,0.003597122,0,0,0,status
0.012738854,0.000142925,0,0.012526539,0.00152207,0,0,0,0,status
0.013163482,0.000142925,0,0.012526539,0.00304414,0.003597122,0,0,0,status
0.012738854,0.000142925,0,0.012526539,0.00152207,0,0,0,0,status
0.012526539,0,0.002044393,0.012526539,0,0,0,0,0,video
0.027176221,0.009528347,0.018399533,0.012526539,0.101978691,0.003597122,0.006369427,0,0,video
0.015498938,0.056741305,0.039135514,0.012526539,0.01826484,0,0,0.019607843,0.032258065,video
0.015498938,0.056741305,0.039135514,0.012526539,0.01826484,0,0,0.019607843,0.032258065,video
0.012951168,0.000762268,0,0.012738854,0,0.003597122,0,0,0,photo
0.012951168,0.000762268,0,0.012738854,0,0.003597122,0,0,0,photo
0.012738854,0.001476894,0,0.012738854,0,0,0,0,0,photo
0.012738854,0.000381134,0,0.012738854,0,0,0,0,0,photo
0.012738854,9.53E-05,0.017231308,0.012738854,0,0,0,0,0,photo
0.012951168,0.000238209,0.000584112,0.012738854,0.00152207,0,0,0,0,photo
0.012738854,0.000381134,0,0.012738854,0,0,0,0,0,photo
0.012738854,9.53E-05,0.017231308,0.012738854,0,0,0,0,0,photo
0.012951168,0.000238209,0.000584112,0.012738854,0.00152207,0,0,0,0,photo
0.014649682,0.000381134,0,0.012738854,0,0.007194245,0,0.019607843,0.193548387,photo
0.012738854,0.001810386,0,0.012738854,0,0,0,0,0,photo
0.013375796,0.00028585,0.000292056,0.012738854,0,0.010791367,0,0,0,photo
0.012951168,0,0.000584112,0.012738854,0.00152207,0,0,0,0,photo
0.012951168,0.000238209,0.000584112,0.012738854,0,0.003597122,0,0,0,photo
0.012951168,9.53E-05,0.000292056,0.012738854,0.00152207,0,0,0,0,status
0.012951168,9.53E-05,0.000292056,0.012738854,0.00152207,0,0,0,0,status
0.012951168,9.53E-05,0.000292056,0.012738854,0.00152207,0,0,0,0,status
0.012951168,9.53E-05,0.000292056,0.012738854,0.00152207,0,0,0,0,status
0.012738854,0,0,0.012738854,0,0,0,0,0,video
0.014649682,0.013816103,0.009929907,0.012738854,0.01369863,0,0,0,0,video
0.012738854,0,0.00146028,0.012738854,0,0,0,0,0,video
0.014012739,0.000524059,0.001752336,0.012951168,0.00608828,0.003597122,0,0,0,photo
0.013375796,4.76E-05,0,0.012951168,0,0.007194245,0,0,0,photo
0.01507431,0,0.00146028,0.012951168,0,0,0,0.196078431,0,photo
0.013375796,0.000857551,0.000584112,0.012951168,0.00304414,0,0,0,0,photo
0.013163482,0.000524059,0,0.012951168,0.00152207,0,0,0,0,photo
0.013163482,4.76E-05,0.000292056,0.012951168,0.00152207,0,0,0,0,photo
0.01507431,0,0.00146028,0.012951168,0,0,0,0.196078431,0,photo
0.013375796,0.000857551,0.000584112,0.012951168,0.00304414,0,0,0,0,photo
0.013163482,0.000524059,0,0.012951168,0.00152207,0,0,0,0,photo
0.013163482,4.76E-05,0.000292056,0.012951168,0.00152207,0,0,0,0,photo
0.01358811,0.000333492,0,0.012951168,0.00304414,0.003597122,0,0,0,photo
0.01358811,0.000333492,0,0.012951168,0.00304414,0.003597122,0,0,0,photo
0.013163482,0.000524059,0.000292056,0.012951168,0.00152207,0,0,0,0,photo
0.012951168,4.76E-05,0,0.012951168,0,0,0,0,0,photo
0.013375796,0.00028585,0,0.012951168,0.00304414,0,0,0,0,photo
0.012951168,0.000190567,0.000292056,0.012951168,0,0,0,0,0,photo
0.012951168,4.76E-05,0,0.012951168,0,0,0,0,0,status
0.012951168,4.76E-05,0,0.012951168,0,0,0,0,0,status
0.012951168,4.76E-05,0,0.012951168,0,0,0,0,0,status
0.012951168,0,0,0.012951168,0,0,0,0,0,video
0.015286624,0.012005717,0.008761682,0.012951168,0.01674277,0,0,0,0,video
0.013163482,0,0.005549065,0.012951168,0,0,0.006369427,0,0,video
0.022505308,0.009242496,0.027453271,0.012951168,0.065449011,0.003597122,0.006369427,0,0,video
0.019532909,0.008670796,0.035630841,0.012951168,0.04414003,0.007194245,0,0,0,video
0.022080679,0.014244879,0.039719626,0.012951168,0.060882801,0,0.012738854,0,0.032258065,video
0.014012739,0.031395903,0.031542056,0.012951168,0.00608828,0,0,0.019607843,0,video
0.013375796,0,0,0.012951168,0.00152207,0,0.006369427,0,0,video
0.012951168,0,0,0.012951168,0,0,0,0,0,video
0.01358811,0.004573606,0.000876168,0.012951168,0.00456621,0,0,0,0,video
0.014012739,0.031395903,0.031542056,0.012951168,0.00608828,0,0,0.019607843,0,video
0.013375796,0,0,0.012951168,0.00152207,0,0.006369427,0,0,video
0.012951168,0,0,0.012951168,0,0,0,0,0,video
0.01358811,0.004573606,0.000876168,0.012951168,0.00456621,0,0,0,0,video
0.013800425,4.76E-05,0,0.013163482,0.00304414,0.003597122,0,0,0,photo
0.013375796,4.76E-05,0.010514019,0.013163482,0.00152207,0,0,0,0,photo
0.013800425,0.000381134,0.000584112,0.013163482,0.00456621,0,0,0,0,photo
0.014225053,9.53E-05,0,0.013163482,0.00304414,0.010791367,0,0,0,photo
0.01358811,4.76E-05,0,0.013163482,0.00304414,0,0,0,0,photo
0.013375796,4.76E-05,0.010514019,0.013163482,0.00152207,0,0,0,0,photo
0.013800425,0.000381134,0.000584112,0.013163482,0.00456621,0,0,0,0,photo
0.014225053,9.53E-05,0,0.013163482,0.00304414,0.010791367,0,0,0,photo
0.01358811,4.76E-05,0,0.013163482,0.00304414,0,0,0,0,photo
0.013375796,0.001000476,0.000292056,0.013163482,0.00152207,0,0,0,0,photo
0.013163482,4.76E-05,0,0.013163482,0,0,0,0,0,photo
0.014437367,0.000619343,0,0.013163482,0,0,0.012738854,0.058823529,0.032258065,photo
0.014012739,9.53E-05,0,0.013163482,0,0.014388489,0,0,0,photo
0.013375796,0.000142925,0,0.013163482,0,0,0,0.019607843,0,photo
0.014861996,0,0,0.013163482,0,0,0,0.156862745,0,status
0.014861996,0,0,0.013163482,0,0,0,0.156862745,0,status
0.014861996,0,0,0.013163482,0,0,0,0.156862745,0,status
0.013375796,0,0.000292056,0.013163482,0.00152207,0,0,0,0,status
0.013163482,4.76E-05,0,0.013163482,0,0,0,0,0,video
0.02059448,0.01319676,0.036214953,0.013163482,0.04870624,0.003597122,0.012738854,0,0,video
0.013375796,0.000428776,0,0.013375796,0,0,0,0,0,photo
0.013375796,0.000428776,0,0.013375796,0,0,0,0,0,photo
0.013375796,9.53E-05,0,0.013375796,0,0,0,0,0,photo
0.013375796,0.000381134,0.000584112,0.013375796,0,0,0,0,0,photo
0.013800425,0,0,0.013375796,0.00304414,0,0,0,0,photo
0.013375796,9.53E-05,0,0.013375796,0,0,0,0,0,photo
0.013375796,0.000381134,0.000584112,0.013375796,0,0,0,0,0,photo
0.013800425,0,0,0.013375796,0.00304414,0,0,0,0,photo
0.013375796,0.00109576,0.000292056,0.013375796,0,0,0,0,0,photo
0.013800425,0.000333492,0,0.013375796,0.00304414,0,0,0,0,photo
0.014012739,0.001000476,0,0.013375796,0.00304414,0.003597122,0,0,0,photo
0.01358811,9.53E-05,0.000876168,0.013375796,0,0.003597122,0,0,0,photo
0.014225053,0.001476894,0.000292056,0.013375796,0,0.010791367,0,0.019607843,0,photo
0.013375796,0.000476417,0.001752336,0.013375796,0,0,0,0,0,photo
0.013375796,4.76E-05,0.000292056,0.013375796,0,0,0,0,0,photo
0.013375796,0.000666984,0,0.013375796,0,0,0,0,0,video
0.015923567,0.02143878,0.007301402,0.013375796,0.01826484,0,0,0,0,video
0.013375796,0,0.004380841,0.013375796,0,0,0,0,0,video
0.013375796,0,0.002628505,0.013375796,0,0,0,0,0,video
0.01358811,0,0.003796729,0.013375796,0,0.003597122,0,0,0,video
0.013375796,0,0.001752336,0.013375796,0,0,0,0,0,video
0.013375796,0,0.002628505,0.013375796,0,0,0,0,0,video
0.018895966,0.012148642,0.041471963,0.013375796,0.03348554,0.007194245,0.012738854,0,0,video
0.021656051,0.013149119,0.06103972,0.013375796,0.059360731,0,0,0,0,video
0.014012739,9.53E-05,0,0.01358811,0.00152207,0.003597122,0,0,0,photo
0.01358811,0,0.000292056,0.01358811,0,0,0,0,0,photo
0.01358811,0.000524059,0,0.01358811,0,0,0,0,0,photo
0.014437367,0,0.000292056,0.01358811,0.00456621,0,0.006369427,0,0,photo
0.01358811,0,0.000292056,0.01358811,0,0,0,0,0,photo
0.01358811,0.000524059,0,0.01358811,0,0,0,0,0,photo
0.014437367,0,0.000292056,0.01358811,0.00456621,0,0.006369427,0,0,photo
0.01358811,0,0,0.01358811,0,0,0,0,0,video
0.01358811,0,0.003796729,0.01358811,0,0,0,0,0,video
0.01656051,0.009957122,0.038551402,0.01358811,0.02130898,0,0,0,0,video
0.021443737,0.082801334,0.034754673,0.01358811,0.051750381,0.003597122,0.006369427,0.019607843,0,video
0.018895966,0.039923773,0.01489486,0.01358811,0.02739726,0.007194245,0.031847134,0,0,video
0.01358811,0,0,0.01358811,0,0,0,0,0,video
0.021443737,0.082801334,0.034754673,0.01358811,0.051750381,0.003597122,0.006369427,0.019607843,0,video
0.018895966,0.039923773,0.01489486,0.01358811,0.02739726,0.007194245,0.031847134,0,0,video
0.01358811,0,0,0.01358811,0,0,0,0,0,video
0.014012739,0.000619343,0,0.013800425,0.00152207,0,0,0,0,photo
0.014012739,0.000666984,0.000292056,0.013800425,0.00152207,0,0,0,0,photo
0.014649682,0.000524059,0.020151869,0.013800425,0.00304414,0.003597122,0,0.019607843,0,photo
0.014012739,0.000666984,0.000292056,0.013800425,0.00152207,0,0,0,0,photo
0.014649682,0.000524059,0.020151869,0.013800425,0.00304414,0.003597122,0,0.019607843,0,photo
0.013800425,0,0.001752336,0.013800425,0,0,0,0,0,photo
0.014861996,0.00028585,0.000292056,0.013800425,0.00304414,0.003597122,0.012738854,0,0,photo
0.014012739,0.000238209,0.000292056,0.013800425,0.00152207,0,0,0,0,photo
0.013800425,0,0.001752336,0.013800425,0,0,0,0,0,photo
0.014861996,0.00028585,0.000292056,0.013800425,0.00304414,0.003597122,0.012738854,0,0,photo
0.014012739,0.000238209,0.000292056,0.013800425,0.00152207,0,0,0,0,photo
0.013800425,0.000428776,0,0.013800425,0,0,0,0,0,status
0.013800425,0.000428776,0,0.013800425,0,0,0,0,0,status
0.013800425,0.000428776,0,0.013800425,0,0,0,0,0,status
0.013800425,0.000190567,0.000292056,0.013800425,0,0,0,0,0,video
0.014012739,0,0.00146028,0.013800425,0.00152207,0,0,0,0,video
0.014012739,0,0.000584112,0.014012739,0,0,0,0,0,link
0.014012739,0,0.000584112,0.014012739,0,0,0,0,0,link
0.014012739,0,0.000584112,0.014012739,0,0,0,0,0,link
0.014012739,0,0.000584112,0.014012739,0,0,0,0,0,link
0.014012739,0,0.000584112,0.014012739,0,0,0,0,0,link
0.014012739,0,0.000584112,0.014012739,0,0,0,0,0,link
0.014012739,0,0.000584112,0.014012739,0,0,0,0,0,link
0.014012739,0,0.000584112,0.014012739,0,0,0,0,0,link
0.014012739,0,0.000584112,0.014012739,0,0,0,0,0,link
0.014012739,0,0.000584112,0.014012739,0,0,0,0,0,link
0.014012739,0,0.000584112,0.014012739,0,0,0,0,0,link
0.014012739,0,0.000584112,0.014012739,0,0,0,0,0,link
0.014225053,0.00028585,0.000876168,0.014012739,0,0.003597122,0,0,0,photo
0.014225053,0.000428776,0,0.014012739,0.00152207,0,0,0,0,photo
0.014225053,0,0.000292056,0.014012739,0.00152207,0,0,0,0,photo
0.015498938,4.76E-05,0.004964953,0.014012739,0.00608828,0,0,0.058823529,0,photo
0.014225053,0.000666984,0,0.014012739,0,0.003597122,0,0,0,photo
0.014225053,0.001476894,0,0.014012739,0.00152207,0,0,0,0,photo
0.014012739,0,0,0.014012739,0,0,0,0,0,photo
0.014225053,0,0.000292056,0.014012739,0.00152207,0,0,0,0,photo
0.015498938,4.76E-05,0.004964953,0.014012739,0.00608828,0,0,0.058823529,0,photo
0.014225053,0.000666984,0,0.014012739,0,0.003597122,0,0,0,photo
0.014225053,0.001476894,0,0.014012739,0.00152207,0,0,0,0,photo
0.014012739,0,0,0.014012739,0,0,0,0,0,photo
0.014012739,0.000666984,0.000292056,0.014012739,0,0,0,0,0,photo
0.014861996,9.53E-05,0.000292056,0.014012739,0.00456621,0.003597122,0,0,0,photo
0.014012739,0.000666984,0.000292056,0.014012739,0,0,0,0,0,photo
0.014861996,9.53E-05,0.000292056,0.014012739,0.00456621,0.003597122,0,0,0,photo
0.014649682,0.000190567,0.000584112,0.014012739,0.00304414,0.003597122,0,0,0,photo
0.014649682,9.53E-05,0.000584112,0.014012739,0,0.010791367,0,0,0,photo
0.014861996,0.000571701,0,0.014012739,0,0.007194245,0.006369427,0.019607843,0,status
0.014437367,9.53E-05,0,0.014012739,0.00304414,0,0,0,0,status
0.014012739,4.76E-05,0,0.014012739,0,0,0,0,0,status
0.014225053,0.000762268,0,0.014012739,0.00152207,0,0,0,0,status
0.014225053,0.000238209,0,0.014012739,0.00152207,0,0,0,0,status
0.014861996,0.000571701,0,0.014012739,0,0.007194245,0.006369427,0.019607843,0,status
0.014861996,0.000571701,0,0.014012739,0,0.007194245,0.006369427,0.019607843,0,status
0.014437367,9.53E-05,0,0.014012739,0.00304414,0,0,0,0,status
0.014012739,4.76E-05,0,0.014012739,0,0,0,0,0,status
0.014225053,0.000762268,0,0.014012739,0.00152207,0,0,0,0,status
0.014225053,0.000238209,0,0.014012739,0.00152207,0,0,0,0,status
0.014861996,0.000571701,0,0.014012739,0,0.007194245,0.006369427,0.019607843,0,status
0.014437367,9.53E-05,0,0.014012739,0.00304414,0,0,0,0,status
0.014012739,4.76E-05,0,0.014012739,0,0,0,0,0,status
0.014225053,0.000762268,0,0.014012739,0.00152207,0,0,0,0,status
0.014861996,0,0,0.014012739,0,0,0,0.078431373,0,video
0.02866242,0.011672225,0.038843458,0.014012739,0.097412481,0.003597122,0.025477707,0,0,video
0.014649682,9.53E-05,0,0.014225053,0.00304414,0,0,0,0,photo
0.014225053,0.000524059,0,0.014225053,0,0,0,0,0,photo
0.014225053,0.000524059,0,0.014225053,0,0,0,0,0,photo
0.015711253,0.000238209,0.000292056,0.014225053,0.00456621,0.014388489,0,0,0,photo
0.014649682,0,0.000292056,0.014225053,0.00152207,0.003597122,0,0,0,photo
0.015711253,0.000238209,0.000292056,0.014225053,0.00456621,0.014388489,0,0,0,photo
0.014649682,0,0.000292056,0.014225053,0.00152207,0.003597122,0,0,0,photo
0.015923567,0.00028585,0,0.014225053,0,0.021582734,0,0,0.064516129,photo
0.014225053,0.00138161,0,0.014225053,0,0,0,0,0,status
0.014225053,0.00138161,0,0.014225053,0,0,0,0,0,status
0.014225053,0.00138161,0,0.014225053,0,0,0,0,0,status
0.018683652,0.046069557,0.025116822,0.014225053,0.03196347,0,0,0,0,video
0.018683652,0.046069557,0.025116822,0.014225053,0.03196347,0,0,0,0,video
0.014437367,0.000142925,0,0.014437367,0,0,0,0,0,photo
0.014437367,0.000762268,0.000876168,0.014437367,0,0,0,0,0,photo
0.01507431,0.000476417,0.014310748,0.014437367,0.00152207,0.007194245,0,0,0,photo
0.014649682,0,0,0.014437367,0.00152207,0,0,0,0,photo
0.014437367,0.000142925,0,0.014437367,0,0,0,0,0,photo
0.014437367,0.000762268,0.000876168,0.014437367,0,0,0,0,0,photo
0.01507431,0.000476417,0.014310748,0.014437367,0.00152207,0.007194245,0,0,0,photo
0.014649682,0,0,0.014437367,0.00152207,0,0,0,0,photo
0.014649682,0.000428776,0,0.014437367,0.00152207,0,0,0,0,photo
0.014437367,0.000190567,0,0.014437367,0,0,0,0,0,photo
0.014649682,0.000428776,0,0.014437367,0.00152207,0,0,0,0,photo
0.014437367,0.000190567,0,0.014437367,0,0,0,0,0,photo
0.014861996,0.000190567,0,0.014437367,0.00304414,0,0,0,0,photo
0.014861996,0.000190567,0.000292056,0.014437367,0,0,0.012738854,0,0,photo
0.014649682,4.76E-05,0,0.014437367,0.00152207,0,0,0,0,status
0.014437367,0.000619343,0.000292056,0.014437367,0,0,0,0,0,status
0.014437367,0.000666984,0,0.014437367,0,0,0,0,0,status
0.014437367,0.000428776,0.000292056,0.014437367,0,0,0,0,0,status
0.014649682,4.76E-05,0,0.014437367,0.00152207,0,0,0,0,status
0.014437367,0.000619343,0.000292056,0.014437367,0,0,0,0,0,status
0.014437367,0.000666984,0,0.014437367,0,0,0,0,0,status
0.014437367,0.000428776,0.000292056,0.014437367,0,0,0,0,0,status
0.014649682,4.76E-05,0,0.014437367,0.00152207,0,0,0,0,status
0.014649682,0,0.001168224,0.014437367,0.00152207,0,0,0,0,video
0.02462845,0.011910434,0.032418224,0.014437367,0.068493151,0,0.012738854,0.019607843,0,video
0.020806794,0.01648404,0.041471963,0.014437367,0.04261796,0.003597122,0.006369427,0,0,video
0.024203822,0.015435922,0.043224299,0.014437367,0.065449011,0,0.01910828,0,0,video
0.036518047,0.050309671,0.075350467,0.014437367,0.152207002,0.010791367,0.006369427,0,0,video
0.015286624,0.000619343,0.000292056,0.014649682,0.00456621,0,0,0,0,photo
0.015286624,0.000619343,0.000292056,0.014649682,0.00456621,0,0,0,0,photo
0.014861996,9.53E-05,0,0.014649682,0,0.003597122,0,0,0,photo
0.014649682,0.000238209,0,0.014649682,0,0,0,0,0,photo
0.014861996,9.53E-05,0,0.014649682,0,0.003597122,0,0,0,photo
0.014649682,0.000238209,0,0.014649682,0,0,0,0,0,photo
0.022929936,0.008003811,0.012558411,0.014649682,0.057838661,0,0,0.019607843,0,video
0.021019108,0.054787994,0.077686916,0.014649682,0.03500761,0.007194245,0.025477707,0.019607843,0,video
0.016135881,0.087136732,0.026577103,0.014649682,0.00913242,0,0,0.019607843,0,video
0.021019108,0.054787994,0.077686916,0.014649682,0.03500761,0.007194245,0.025477707,0.019607843,0,video
0.016135881,0.087136732,0.026577103,0.014649682,0.00913242,0,0,0.019607843,0,video
0.01507431,0.000476417,0.000584112,0.014861996,0.00152207,0,0,0,0,photo
0.014861996,0.001000476,0.000292056,0.014861996,0,0,0,0,0,photo
0.01507431,0,0.000292056,0.014861996,0,0.003597122,0,0,0,photo
0.014861996,0.001000476,0.000292056,0.014861996,0,0,0,0,0,photo
0.01507431,0,0.000292056,0.014861996,0,0.003597122,0,0,0,photo
0.015286624,0.00138161,0,0.014861996,0.00304414,0,0,0,0,photo
0.017622081,4.76E-05,0.000292056,0.014861996,0,0.003597122,0.076433121,0,0,photo
0.01507431,0.000666984,0.002044393,0.014861996,0,0,0,0.019607843,0,photo
0.016348195,0.000428776,0,0.014861996,0.00913242,0.003597122,0,0,0,photo
0.014861996,0.000142925,0,0.014861996,0,0,0,0,0,photo
0.01507431,0.002810862,0.000584112,0.014861996,0.00152207,0,0,0,0,status
0.01507431,0.002810862,0.000584112,0.014861996,0.00152207,0,0,0,0,status
0.01507431,0.002810862,0.000584112,0.014861996,0.00152207,0,0,0,0,status
0.015923567,0.001715102,0.004088785,0.014861996,0.00761035,0,0,0,0,video
0.017622081,0.002763221,0.003212617,0.014861996,0.01217656,0.014388489,0.006369427,0,0,video
0.017834395,0.003763697,0.022488318,0.014861996,0.01826484,0,0.012738854,0,0,video
0.036305732,0.011243449,0.023948598,0.014861996,0.152207002,0,0.006369427,0,0,video
0.017622081,0.002763221,0.003212617,0.014861996,0.01217656,0.014388489,0.006369427,0,0,video
0.017622081,0.002763221,0.003212617,0.014861996,0.01217656,0.014388489,0.006369427,0,0,video
0.015286624,0.000190567,0.002336449,0.01507431,0.00152207,0,0,0,0,photo
0.015711253,4.76E-05,0,0.01507431,0.00456621,0,0,0,0,photo
0.015498938,0.000524059,0,0.01507431,0.00152207,0.003597122,0,0,0,photo
0.015286624,0.000190567,0.002336449,0.01507431,0.00152207,0,0,0,0,photo
0.015711253,4.76E-05,0,0.01507431,0.00456621,0,0,0,0,photo
0.015498938,0.000524059,0,0.01507431,0.00152207,0.003597122,0,0,0,photo
0.015923567,9.53E-05,0,0.01507431,0.00456621,0,0.006369427,0,0,photo
0.015923567,9.53E-05,0,0.01507431,0.00456621,0,0.006369427,0,0,photo
0.015498938,0.001619819,0,0.01507431,0,0.003597122,0.006369427,0,0,photo
0.016135881,0.000524059,0,0.01507431,0.00608828,0,0,0.019607843,0,photo
0.016348195,0,0,0.01507431,0.00152207,0.003597122,0.025477707,0,0,photo
0.015498938,9.53E-05,0,0.01507431,0,0.003597122,0,0,0.032258065,photo
0.018683652,0.000666984,0,0.01507431,0,0.032374101,0,0.137254902,0.032258065,photo
0.01507431,0,0.003796729,0.01507431,0,0,0,0,0,video
0.029723992,0.018056217,0.032418224,0.01507431,0.101978691,0.003597122,0,0.019607843,0,video
0.01507431,0,0.003212617,0.01507431,0,0,0,0,0,video
0.015286624,4.76E-05,0,0.015286624,0,0,0,0,0,photo
0.015498938,0.000238209,0,0.015286624,0,0.003597122,0,0,0,photo
0.015498938,0.000238209,0,0.015286624,0,0.003597122,0,0,0,photo
0.015286624,0.000714626,0.000584112,0.015286624,0,0,0,0,0,photo
